%time,field.x,field.y,field.theta
1620032318684303998,2.10371450631,5.70816669377,2.74549860857
1620032318729391098,2.08200051729,5.71632849162,2.75360664177
1620032318732378005,2.05842535139,5.72714502904,2.76227817861
1620032318770378112,2.03462630571,5.73467977532,2.77013344174
1620032318774215936,2.01178808817,5.74405260759,2.77776328551
1620032318820338964,1.98527538092,5.75473785298,2.78730761522
1620032318863302946,1.93755235331,5.77165808641,2.80348507684
1620032318907270908,1.91382534027,5.77974447687,2.81109463488
1620032318911329030,1.89020666954,5.78889024804,2.81971442173
1620032318953213930,1.86619611223,5.79663268381,2.82748248356
1620032318995353937,1.84246349281,5.80394042617,2.83544164448
1620032318998292922,1.81686379195,5.81131657027,2.84360781396
1620032319040230989,1.76908640759,5.82687255751,2.85915534522
1620032319082202911,1.72007839436,5.83937986236,2.87436710412
1620032319130290031,1.67152021853,5.85286690898,2.88917328008
1620032319178272962,1.64880271789,5.85941207103,2.8962946718
1620032319181286096,1.62336095847,5.86509122483,2.9040476684
1620032319221326112,1.59900106094,5.87123690046,2.91189367386
1620032319265336036,1.55007479233,5.88175329984,2.93073450448
1620032319310587882,1.50161956016,5.89112285771,2.94971506354
1620032319351270914,1.47690826194,5.8955779367,2.95988466003
1620032319353182077,1.45332248775,5.90003480925,2.96870978878
1620032319397413015,1.42839284712,5.90471291586,2.97686468261
1620032319441446065,1.37925718804,5.912169073,2.99295355561
1620032319485227108,1.32736776286,5.91845857086,3.00945676305
1620032319526359081,1.30296317851,5.92248505047,3.01720180155
1620032319531403064,1.2787801858,5.92493929708,3.02525135009
1620032319570444107,1.25219674117,5.92781775369,3.03357988159
1620032319616525888,1.20464735108,5.93363834219,3.04889200546
1620032319660348892,1.15261983975,5.93813000762,3.0643814142
1620032319707319021,1.12691596396,5.94074197206,3.07197835872
1620032319710267066,1.10324823826,5.94159098982,3.07975305353
1620032319753377914,1.07586278346,5.94217116139,3.08744245376
1620032319756308078,1.0511678217,5.94293767017,3.09462488996
1620032319798506975,1.02857266077,5.94527704949,3.10212080267
1620032319843200922,0.976943278405,5.94519804814,3.11947212401
1620032319888389110,0.92716983765,5.94681634646,3.1383101061
1620032319933389902,0.900199985169,5.9453154818,-3.13456676207
1620032319939310073,0.878247350159,5.94663079983,-3.12557289429
1620032319978300094,0.828633158699,5.94494710903,-3.10561506652
1620032320023183107,0.805272056903,5.94419081319,-3.09678932577
1620032320030417919,0.780708427683,5.94147514431,-3.0878444933
1620032320073673009,0.754410191543,5.94169580984,-3.07906805859
1620032320122193098,0.705427027635,5.93772791669,-3.06241121337
1620032320165430068,0.653568924033,5.93169212495,-3.04621874824
1620032320213181972,0.601730970578,5.92715878587,-3.03034121872
1620032320261470079,0.553781877611,5.92263844004,-3.01504303216
1620032320303278923,0.527412890053,5.91937259197,-3.00708947321
1620032320305301904,0.503216655037,5.91500900754,-2.99987935758
1620032320346262931,0.477017581552,5.91175189508,-2.99226928167
1620032320393595933,0.427937234435,5.90374595748,-2.97746127619
1620032320438327074,0.379240825267,5.89547558395,-2.96080763031
